Longitude_E,Latitude_oc
-122.417668571897000,22.537566028152000
-109.170021329018990,15.953844136496000
-110.249232803431990,14.853639824279000
-107.888180383975000,14.809408639625000
-107.971580688645010,14.162199287849999
-108.583109210432000,14.762691509546000
-111.210540263050010,21.725430759792001
-110.793633831628000,20.175055377416999
-111.164561569197010,20.484446716127000
-110.524920362313000,20.750203618954000
-103.787028071489000,3.653268903271000
-101.801896897847000,7.162582856573000
-101.935957369357000,6.923827540646000
-97.269307890042001,12.646888247171001
-104.493346730122000,16.272526508761999
-127.220743379848000,17.707836718136001
-128.100477270015010,16.685264839740999
-127.962216777671000,16.698486471523001
-127.867776550660000,15.334391832571001
-127.335278362653990,16.369204445017999
-127.404001346340000,16.947242786937000
-117.635060671528000,16.292572037669000
-116.422690812838990,17.894989793444001
-115.050558032018000,17.149719704369002
-110.198979329794990,30.666668215382000
-112.004168058152000,29.657292640207000
-111.967713797719000,30.040554999895001
-109.238412968529000,28.758111355076998
-109.539400631465990,28.071327350697000
-109.059649577558010,27.857642739164000
-109.190188425849000,28.069664435431999
-108.589876015239990,28.235124504283998
-108.883380559485000,28.161124774998001
-108.860099745777010,28.436337251329999
-109.907427453022000,30.067839007499000
-109.801448542389000,29.533609254443999
-109.486949512487000,28.461895912509998
-109.861137204139000,27.838386411358002
-110.681756540781000,29.903887566032001
-110.278993951017990,26.667064315912000
-110.372570663290010,26.314832233549001
-109.763611581261000,25.532928772222999
-110.110312285296000,23.041068208559999
-110.172317976301000,22.551214152541998
-110.422013852442010,23.737572478720001
-110.824861530806000,24.352369217370999
-110.631692767000000,25.554308192162001
-109.821119685543000,27.037823107531999
-110.190665354977000,27.746378632231998
-109.802424289113010,24.680684156382998
-109.619676789009010,24.305841457960000
-109.697730069104000,23.634676726121000
-113.042141592633000,27.627050006173000
-113.143873475861990,27.589325951666002
-112.629958406548990,26.893246120179001
-112.219854152075000,25.989424122454999
-111.812616645788000,25.747661692051000
-114.020602615363000,28.355340783281999
-114.227850744985010,27.770550850273999
-113.199347027267000,25.432665429423999
-106.807257316476000,3.147380045076000
-106.766521596629000,2.720868154298000
-106.640085045411000,2.417064272076000
-106.899012855932990,2.233286073685000
-106.707082566916990,2.082719729946000
-106.540444534801000,2.186161746409000
-106.567512641540010,1.991342609743000
-106.522636569840000,2.101395833198000
-106.753071636426990,1.877015474698000
-106.213312218480000,0.327485083619000
-106.103773447346000,-1.016422672053000
-105.963209243926000,-1.417853775513000
-105.843392790161000,4.702683275474000
-105.940098998675000,4.665624326956000
-105.911157724595000,4.483153123300000
-105.727274751471000,4.447505944249000
-105.897731796960000,4.384258672111000
-105.814205240739990,4.282385387347000
-105.634301888882010,4.300456036529000
-105.941904494960990,3.875594995756000
-105.960376714125000,3.829414447846000
-105.828661760086010,3.591685018605000
-105.901345926796000,3.620598057297000
-105.774048242557000,3.284885552490000
-106.180035494184000,3.447521395129000
-106.024876239224990,3.042480061329000
-106.408154795291000,3.139279827800000
-106.298762605089000,3.282264895309000
-106.259140236984000,2.917050024081000
-106.133382286042010,2.873120876834000
-106.107422028388000,2.304955107600000
-106.118157507084010,2.738429880722000
-106.244967681476990,3.110314653550000
-106.273699028550990,2.604146353864000
-106.554916776819990,3.028180048197000
-106.442251009785000,2.642257756636000
-106.562483880576000,2.290807826630000
-105.888215259164990,2.072638972109000
-107.882614186951000,0.306465356489000
-107.272056977240000,1.422746423527000
-107.116748307044010,1.838197116303000
-107.015797671416000,1.681917766917000
-107.482209021600000,3.801773261858000
-107.139451414736000,2.786982096663000
-107.181450722043000,4.823519832421000
-105.555738049084000,5.127300120792000
-105.478812363409010,5.327593328972000
-105.439531162213000,5.271126602253000
-105.721357636737000,5.436926679179000
-105.474091648065000,5.503775696118000
-105.348255168066000,5.880386799894000
-104.908840271347000,5.058825080380000
-105.199819989848000,5.005895374068000
-105.059118474041000,5.675287457281000
-105.095355609360000,6.109995519623000
-105.198940053624990,6.259823019364000
-105.442903336464000,4.825851865168000
-105.450302077020000,4.508378634061000
-105.138882360912010,4.381523864173000
-105.216905443133000,4.499365622839000
-105.229819608467000,4.534341487283000
-105.207535106373000,4.660599313330000
-105.403782495776990,4.745020624600000
-105.390464762777000,4.793448744599000
-105.393429494145000,4.242546390232000
-105.046672981613000,3.066751349375000
-104.341178364979000,3.580796907709000
-113.843587031122000,25.740341966591998
-109.237084879866000,26.797966887516999
-109.394880427870010,26.969641202649001
-109.223206112738000,27.145539490385001
-108.578268212321010,-0.633356528564000
-108.468465964114000,-0.456888629661000
-108.447128648071000,-0.942888650396000
-108.119665733540000,-3.071146015092000
-108.290120775393010,-4.787497360785000
-108.419967646820990,-3.427353901170000
-109.028396401097990,-2.413623032961000
-108.984875182404000,-2.043692674068000
-109.007433055456000,-1.226450479079000
-109.254944354152000,-0.995431596230000
-109.463045813650990,0.219160576038000
-109.758317526145010,0.964087391308000
-109.908356030185000,-0.306490272414000
-109.963309295429990,-0.355997718581000
-109.885087530486000,-0.817407116857000
-110.038560613604010,-1.019397497218000
-110.890465745303000,-5.443564843424000
-111.037302899672000,-5.429340535319000
-110.884576624825000,-2.782358220285000
-110.310023219250990,-2.253524375529000
-110.202361027647000,-2.111449611267000
-109.562396422457000,-2.506866458055000
-109.273112319598000,-2.494630876665000
-110.349843481899000,-4.268790178184000
-112.580737634687000,-4.960070211141000
-109.883338559272000,-7.294593090431000
-110.021683618622010,-6.872640659413000
-106.729314560105000,-3.652715418638000
-106.775719073708000,-3.533248479361000
-106.434102867179010,-3.082038634321000
-109.662807980037000,-4.086134020842000
-109.776907530849000,-4.214229145212000
-109.745390091077990,-4.950949299858000
-109.604277917557990,-5.174078447327000
-109.762223269137000,-5.419413063726000
-109.454211925921000,-5.697339578070000
-108.642719927916000,-3.273448702111000
-108.563830670639010,-4.957270606633000
-108.316431415283010,-4.967113246211000
-109.234929374110000,-5.074114106567000
-109.605603902450990,-1.245605279642000
-109.220348013281000,-1.404488182840000
-109.189313819871000,-3.297425349346000
-109.412234011341000,-3.085482240627000
-109.192622718682000,-3.803535250280000
-109.072597584563000,-4.320791003221000
-109.031584536926000,-3.305534721545000
-107.828783376643000,-0.930526825088000
-107.810214427092010,-1.208703973180000
-108.081606766693990,-1.554372110989000
-108.060273635905010,-0.508863541891000
-125.174282543651000,13.247088568824999
-129.921276669296990,14.742651692514000
-128.785943231462000,15.827868364322001
-128.380776864035000,16.173783382751999
-129.786068382627010,15.098794622378000
-123.937176488623000,18.727108975560999
-101.326930889469000,2.118165309474000
-100.398213137368000,2.454704146472000
-98.587336165203993,2.339792970318000
-99.013747491768996,3.022836702226000
-97.318289317554004,3.682890778466000
-100.729780966335990,10.568848323286000
-100.835959383738000,10.478921704465000
-100.976808304783010,10.636022424091999
-99.769841396757002,11.035816669210000
-99.667996792310007,11.504951921610999
-100.034203987024990,10.938305877716999
-100.643890022730010,11.777174250348001
-100.636119631533010,11.958635738890001
-101.023947109242000,12.858948949852000
-100.198032263993000,13.094063394849000
-99.063487844576997,13.077819733050999
-98.342738149938995,12.141381003402000
-97.004394386105005,12.525870152771001
-93.886690357136004,36.716601236387000
-94.734561125549007,35.989401214041003
-92.028995976906003,38.180527918928000
-91.987713879568005,37.808989042881997
-89.806113812527997,37.526365453411003
-90.739724321566996,35.706777624570002
-88.526368795037001,36.545121755135000
-89.180531260554005,37.050033561044003
-90.587298116010004,37.456503442530000
-87.951594978247002,35.538473689267001
-89.498085855465007,38.809286016851999
-89.517139131158999,39.358655466047999
-89.485383671668004,39.590470320332997
-89.802938266579005,37.748653669847997
-90.006173207322007,39.225282536184999
-85.204747732266000,36.589579398422998
-85.588988792109006,36.773761063470999
-87.310134696527001,33.318767070838000
-90.765128689159994,32.905946097453999
-91.031874548885000,31.486477058201000
-90.085561856050006,31.308646485051000
-90.174477142624994,33.560108562971003
-90.149072775031996,33.477544368293998
-91.581243998082002,32.134288431820003
-92.562173449621994,33.382939561892996
-85.136305287754993,35.913181974605003
-83.233968552619004,34.792314902778003
-88.688482182312001,35.118306357160002
-89.254975301293001,34.844607434506003
-88.809543723776002,28.260098956848001
-88.616279222854999,28.330962607185999
-88.416572571903998,28.168620426412001
-91.425557692344995,24.744426806587001
-93.139403627022006,27.220442697231999
-92.800523697789998,27.417848481250999
-91.269593100555994,27.101085311154002
-96.199466325721005,20.955720797474999
-96.517265266905994,20.372764457508001
-112.454103957140010,20.205662738744000
-113.264064172587990,17.876225707509999
-113.075999531533990,17.936064456935998
-115.856483946548000,18.863531972430000
-115.218640182097000,18.841698689539999
-114.791331645521000,18.132116995590000
-117.413469932694990,18.844102949858001
-127.527634704267000,18.184320229516000
-107.942986732926000,27.152783474557999
-108.043095436524990,27.447485500881999
-108.063890879421000,26.783233280984000
-108.243321197396990,27.857171639503999
-108.513183517304000,28.637747696824999
-108.701926145553000,27.907183212848999
-109.214071845457990,27.406783973951001
-109.820243338835000,26.022137273355000
-109.798860479168000,26.380037268763001
-108.812592192705000,28.646712964875000
-108.589129972103000,28.708497880425000
-108.598199175609000,28.522845949827001
-108.447890464558000,28.411214724316999
-108.542116821574000,28.197254875422001
-108.566986278063990,27.689437828728000
-107.886573027367010,29.827671049170998
-107.940044232663990,27.257228537614001
-107.789438313092010,26.524217047794000
-107.677733538995990,28.588632071003001
-107.796638289396990,30.003063751534000
-107.678320198869000,30.045564293077000
-107.655468148894000,30.107499755628002
-107.729117033853000,30.906137198886000
-107.450159469875000,29.604033650980998
-107.468226834343000,32.228492698776002
-107.393248215791000,31.471708508864001
-106.981527293030000,29.847098627057999
-108.778582293891010,27.028789256075001
-108.890394327514000,26.787689079025998
-111.770469022184000,24.683771733827999
-111.883998240975000,23.901108180044002
-111.689461194193000,21.262467667368000
-117.639310861187990,17.837006596685001
-117.014900157840000,18.528502747499999
-99.730759141980997,24.889551523717000
-104.989820598937000,24.528388696107999
-103.768131415362010,18.239323234602001
-103.690122782168000,17.950301248618999
-103.674131012363010,16.700992988021000
-104.086016595626010,17.467427809149001
-104.034920940884010,16.920197247295000
-101.131116895942990,10.942767492926000
-101.044267284320990,10.820033910034001
-101.181562478741990,10.437791607385000
-105.428577693591000,-9.332738755562000
-108.252803336146000,-11.148328231285999
-104.911029920565000,-12.541784025261000
-104.760860629587000,-12.348277288336000
-104.893508985943000,-11.823072339162000
-104.253003244263990,-10.639280543810999
-103.320463059166000,-12.796057310993000
-103.434520617998000,-12.871231612780999
-103.298216911061000,-11.837422273207000
-103.415790072818000,-11.415549692750000
-103.391836818574010,-11.541881008014000
-104.632559711695000,-11.237385255962000
-103.901609958928010,-13.182907271568000
-103.735568480671010,-13.181330927801000
-102.848901207854990,-12.554848478263001
-102.822524977097000,-11.483742300537999
-102.455651929934010,-11.627570540179001
-102.085782697090000,-10.737420511505000
-100.577958550625990,-8.616121082678999
-101.697668198641000,-10.608287663598000
-101.972580369952990,-10.364325868697000
-101.752286511939000,-10.941459367970999
-101.031182734342000,-10.840671420505000
-100.899664784429010,-11.575437359764001
-100.810571724141000,-11.445472534605001
-101.495061411904000,-12.370589049596999
-103.111856626461010,-8.078416235051000
-100.148161610878010,-10.122165837523999
-100.254904404420000,-12.607435181026000
-100.325373788062000,-11.956391207586000
-100.612739143124000,-10.349241737738000
-98.868422344893006,-14.671342403022001
-99.094542808767002,-13.746953783773000
-99.653307178454000,-11.726663621128999
-102.373164107907000,-13.481258022207999
-102.132597520546990,-14.531909959748001
-101.613733858899000,-15.656931759712000
-100.243306222924010,-15.721779525463999
-99.169460626749000,-19.874194859228002
-100.701947736935000,-14.149053751574000
-99.731846780164005,-14.061712032657001
-99.404433258387002,-13.857862057016000
-99.654418630162994,-15.172908723175000
-99.734628028898001,-15.635655254337999
-98.833321781394005,-16.203455954184001
-98.412650462846003,-12.482502474930000
-98.435440326980995,-14.943807801445001
-99.180510937449000,-11.317012592487000
-98.864373816506998,-13.252474299588000
-99.468546980973997,-13.178708971368000
-100.290503495424010,-12.711528559309000
-100.434521517186000,-11.773655100514000
-99.967341105127005,-11.640174982783000
-95.810398674256007,-17.486578213794001
-94.825049414724006,-18.266410117172001
-95.183706439288002,-17.822358562948999
-102.304610045991000,-12.250758772700999
-104.219214096724000,-13.872127606837999
-106.671805279374990,-10.327599719244001
-106.552756469429990,-10.193092203675000
-106.610034519625000,-10.359383312898000
-105.129508400272000,-8.335188192326999
-105.792062480528000,-9.858203122340001
-106.226174318717990,-10.483849586169001
-106.734674018579990,-10.326033776205000
-105.152886296034000,-9.284424693750999
-107.251741134577000,-10.767439438203001
-107.421039106886990,-10.935077626421000
-106.060545674284000,-10.898723802783000
-105.298155826875000,-12.607527576268000
-105.066922714388990,-13.648205252872000
-104.914268226419000,-13.490833912490000
-103.466995597718000,-8.118635335266999
-104.913634337060000,-10.093442821277000
-103.647939483527000,-12.118694399369000
-103.437037352899000,-9.810157326763999
-103.846796390310000,-12.691332980724001
-102.531438123499000,-12.793870521259000
-102.584185574446000,-12.837739686496001
-102.623354472762000,-12.861241026160000
-102.478690674239000,-12.791781511865000
-103.143260321086000,-13.278273416588000
-103.083390670994010,-12.594761577762000
-103.118314633267000,-14.281090054777000
-105.258444482940010,-8.696150206373000
-105.375631982670000,-8.723493956198000
-105.324850733237000,-8.711775205550000
-102.640845205625990,-10.842620252044000
-102.520728017390990,-11.134669884068000
-102.426518458619000,-10.793160232466001
-101.392621155712010,-8.114556719769000
-101.350297256901000,-8.904602831461000
-100.654377363193010,-8.730783918324001
-100.066628714011000,-9.619391686913000
-99.316087682865003,-10.052505831273001
-101.444572889396990,-10.313274800932000
-101.765030784480000,-10.673829637869000
-101.488692635415010,-10.793291504329000
-101.168617271174000,-11.838266243773001
-101.019178998689000,-12.008335918039000
-100.964959644828000,-10.135404248394000
-100.476579657927000,-9.761057622816001
-100.624580659477000,-9.575269130253000
-100.619332398195000,-9.821937467855999
-101.497860493248000,-11.083271722166000
-102.026454163214000,-11.613199730447000
-101.774677337291000,-11.908864259028000
-101.863584905278000,-12.208914159629000
-102.046087754757000,-11.824496223273000
-100.173309449033000,-11.200684432660999
-99.774807919932996,-11.077523034881001
-99.986744539179995,-11.248740856717999
-99.757583371471995,-11.262382377193999
-99.930624364148002,-11.875441891934001
-99.803286116709998,-12.609210209906999
-99.890420079696000,-13.013631986847001
-100.154831755418000,-13.017678777637000
-100.209002538807000,-12.715153115773999
-100.103477671345000,-12.350677803327001
-100.219061652137000,-12.138773840509000
-99.471246556454005,-11.284527350595001
-99.253796949141005,-13.982772414387000
-100.583067707023010,-12.071405910061999
-100.673550220204010,-12.596707160023000
-100.641647864240990,-13.278091974920001
-102.764686358879000,-13.314496825390000
-102.553824877973990,-13.636774982819000
-101.763505020473000,-13.239974061300000
-101.928123250640990,-12.957771381254000
-102.187211327707000,-13.421378013565000
-102.379110484940990,-14.343696618033000
-102.327681286187000,-13.826044997999000
-102.252034297044010,-14.294808707659000
-102.087078627786000,-13.801351340145001
-102.079331089305000,-14.860392196074001
-102.098494438044000,-15.353412898347999
-102.358636899234000,-14.719106051228000
-101.373182890345010,-14.620127427209001
-101.616849955779000,-14.378503646769000
-101.023121028083000,-14.343977117145000
-100.718271818302000,-13.673844082989000
-100.773280141182990,-14.963620274085001
-100.826832733310990,-14.719286575134999
-100.696298290736000,-15.525922487216000
-100.779974214988000,-15.212974530076000
-100.523049551745000,-15.153563409527999
-100.985152243863000,-15.304496049825000
-100.949559635412000,-15.588755938176000
-100.927677431804000,-15.530671964004000
-100.705056405441000,-15.664018645306999
-100.712096284469000,-15.802938927385000
-100.916956768071000,-16.015777938414999
-100.692853949246000,-16.167370003418000
-100.767242004930000,-16.214302531398001
-100.618700555240000,-16.344540294264000
-100.670326335343010,-16.660161542143999
-100.568102429475000,-16.812306657629001
-101.009770528915000,-16.636080295682000
-100.423138055821000,-14.739676265010999
-100.467388378633000,-14.445607660222000
-100.252726984621010,-13.933492194967000
-100.263660926540000,-14.243287219948000
-100.297191682209000,-14.361373793013000
-100.034048142862010,-14.679915971868001
-100.076326052404000,-15.786066444828000
-100.303752046348000,-15.620963920329000
-100.017622385487000,-16.328967688437999
-99.970004097786997,-15.943330898118999
-100.052547486525000,-15.065183680590000
-100.251197829622000,-16.223824076401002
-100.298914068054000,-16.336523939566000
-100.236940491579010,-16.992490404594001
-98.868366322675001,-20.232867758261001
-98.455697107613005,-21.568562356598999
-100.006054637578000,-13.542391304746999
-99.837662418771004,-13.554712686610999
-99.652076161169006,-13.775262991722000
-99.815105379909994,-14.902311827621000
-99.941466032685994,-15.636783121882999
-99.413790433957999,-15.441301711250000
-99.765477797642006,-15.706609722450001
-99.756222867019005,-16.271160490469001
-99.666758537660996,-16.132336531120000
-99.509424717065002,-17.242928205913000
-99.318156150850996,-16.447004172311001
-99.237946752116002,-16.493278825428000
-99.456980110200007,-16.610507946656000
-99.188587122125000,-15.993512571770999
-99.037063651796004,-15.301170528117000
-98.968267695557003,-15.343506501187001
-99.079399624866994,-14.801076846220001
-99.187885555860007,-15.692778279020001
-99.541977287296007,-12.299990625114001
-98.856535092154999,-16.653930760497001
-98.861962259799995,-16.914434807458999
-98.802263415704999,-16.762474113398000
-98.986787115634996,-17.001269489778998
-98.753418906899000,-17.147803016194999
-98.213239151669995,-12.328670892023000
-98.258818879939000,-12.072284920511001
-98.458230191115007,-12.254603833586000
-97.951155714124994,-13.211778127231000
-98.287306210107005,-14.676026897866000
-98.144869559266994,-14.704514228034000
-98.418347928879996,-14.630447169597000
-98.651944036258001,-14.362666266018000
-98.389860598712005,-15.490764540670000
-98.304398608208004,-15.758545444249000
-97.991037976360005,-15.268563365360000
-98.036617704628995,-15.730058114081000
-98.298701142173996,-16.014931415761001
-98.384163132677998,-15.900982095089001
-98.110684763066004,-17.097449962144999
-98.315793540274996,-16.886643718902000
-98.566482045754000,-16.898038650968999
-97.683374810545999,-14.807068616638000
-97.455476169202001,-14.539287713059000
-97.461173635235994,-16.476426164482000
-97.466871101269007,-16.584678019121000
-97.871391189655000,-17.530457380698000
-97.244669925959002,-16.801181728397999
-97.341526848529995,-16.966408243372001
-97.842903859486995,-18.732622713786999
-98.702353542023999,-15.572130424499999
-98.579411328324994,-15.826796438592000
-98.456469114624994,-16.538104960712001
-98.430124354545995,-16.779598594765002
-98.474032288011003,-17.455780770113002
-98.548675774900005,-15.356981550525999
-98.733089095449003,-16.050726899259999
-98.639565197170995,-14.668066074473000
-98.860861181830003,-14.151708776934001
-98.607951485076001,-13.789907405189000
-98.674691543942004,-11.763117196483000
-98.955702318112998,-13.456207110861000
-99.440445903557006,-13.470257649570000
-99.391269018076997,-14.453795359167000
-96.850135919048995,-15.348987039283999
-96.812175489899005,-17.098134142422001
-96.900767997404998,-17.009541634916999
-97.214249177810004,-16.498431014691000
-97.146101095112996,-15.816950187722000
-96.662249707965998,-16.457542165071999
-96.539583159111999,-17.261689540894999
-96.955286463562004,-17.772800161121001
-96.253361211785005,-16.845986236443999
-96.382842568908998,-16.573393905656999
-95.633213659244007,-17.173097033388999
-95.830843099065007,-17.616059570918001
-95.612769234435007,-17.595615146109001
-95.374250944996007,-16.995912018376998
-95.333362095378007,-17.343467240131002
-95.374250944996007,-17.438874555906999
-95.490102685580993,-17.936355559593000
-94.917658790928002,-15.721542871946999
-94.624622035331001,-16.525690247768999
-95.108559253189000,-16.760050614000999
-95.258853625387005,-17.576422317533002
-93.687355496205996,-15.473028687546000
-104.186861980110000,-12.415313125637001
-103.033782678035000,-12.065803120110999
-101.503244909341010,-11.594364213536000
-100.786938580706010,-9.939944998035999
-118.768995759366010,-6.905213541061000
-118.660962459186000,-7.575793992537000
-115.996362702103000,-5.778330240653000
-116.031890443786000,-5.767036653893000
-115.957305714558000,-5.744684763430000
-115.911896084461010,-5.803034961690000
-115.887661929538000,-5.738567403935000
-116.063418373491000,-5.661865127190000
-115.869780417168000,-5.495520005537000
-115.860604377925990,-6.104197275291000
-115.830488146566000,-6.128901996329000
-115.787196063986000,-6.100432746371000
-115.716611146735000,-6.091962556301000
-115.686494915374990,-6.080904252599000
-115.658496231532990,-6.067022552206000
-115.619674527045010,-6.047729341491000
-115.854957584546000,-6.206310122246000
-115.951188355063000,-6.182546533439000
-116.086433510433000,-6.154106976268000
-115.701374575643000,-6.797599503698000
-115.941322358384990,-6.810286397958000
-115.967247751003000,-6.811941210253000
-115.998689184602990,-6.816905647137000
-116.029027410008000,-6.818284657382000
-116.064605874345010,-6.816905647137000
-116.110940618599000,-6.793186670912000
-116.105424577616010,-6.816354043039000
-116.081705601390990,-6.820491073775000
-116.140727239905000,-6.792635066814000
-116.188992598502000,-6.800357524189000
-116.220158230054000,-6.801460732386000
-116.279179868567000,-6.805321961073000
-116.202190185169000,-6.762965114677000
-116.260517498308000,-7.010016296092000
-116.183046609740000,-7.052822244691000
-116.207994861991000,-7.045469075607000
-116.242659801960000,-7.108233626006000
-115.899541090596000,-7.497426361117000
-115.941296586468000,-7.468276297961000
-116.174642987929000,-7.568477816357000
-116.246073773321000,-7.555872383641000
-116.477671390546010,-7.462781950822000
-116.678056067063000,-7.523726195505000
-116.505218189142990,-7.785542670661000
-116.479621606376000,-7.797731519598000
-116.349417613403010,-7.846974469301000
-116.507374975104990,-7.498090850607000
-116.520093262608000,-7.489708342935000
-116.538881641873000,-7.475833847478000
-116.596113935635000,-7.478146263387000
-116.581083232222990,-7.476122899466000
-116.772557817078000,-7.472392920901000
-116.787278080872990,-7.423870569873000
-116.953562542260000,-7.421417192574000
-116.707172260889000,-5.743054505407000
-116.748209787446000,-5.785784301101000
-115.744765511267000,-5.441530183540000
-115.881397873290990,-5.408908616136000
-115.857759056332000,-5.403708076405000
-115.833174686693990,-5.398507536674000
-115.587330990319000,-5.024068676041000
-115.604823714869000,-5.025487005058000
-115.636499729593990,-5.034942531842000
-115.675740165746010,-5.056690243445000
-115.704579522437000,-5.069455204603000
-115.737673866178990,-5.075601297012000
-115.462518036774990,-4.688870251560000
-115.490884617126000,-4.623627116753000
-115.601041504155010,-4.653412026121000
-115.629408084506000,-4.647738710051000
-115.586385437641000,-4.686506369864000
-115.701270088062000,-4.678941948437000
-115.842157437138990,-4.594787760062000
-120.821181029462000,-9.652693783374000
-120.812942267260990,-9.759797691990000
-120.550214049693000,-10.015588130365000
-120.448359190031990,-9.983670478490000
-120.452270666977000,-9.781994727178001
-120.298166857307000,-9.451561111417000
-120.242080974941000,-9.416709851832000
-120.325452911396990,-9.405018848172000
-120.170929625811990,-9.256277652898000
-120.231098715038000,-9.303169888371000
-120.239335440735000,-9.032723033823000
-120.167936850404000,-8.986275563769000
-120.084646807450000,-8.811612630510000
-120.056260487204990,-8.629757043393001
-119.917338999116000,-8.650260283109001
-119.895744373074000,-8.631972942137001
-119.882697368817010,-8.443570317259001
-119.566658404930000,-8.518656941624000
-119.789516357363000,-8.368677772381000
-119.919491153882010,-8.323095179099999
-120.549901805690000,-8.165137529553000
-120.460268510381990,-8.546884184102000
-120.207974203284000,-8.210201264369999
-120.254820761380000,-8.402272152564001
-120.360303594692990,-8.462938445298001
-120.397156220396000,-8.459815341424999
-120.711280852360010,-9.288458597106001
-120.436331164244000,-8.868885223328000
-120.924572500916000,-9.304818820732001
-102.795899095118000,4.365364729209000
-105.998965059963000,6.160069078234000
-106.081151422774990,5.816647490769000
-106.128702104117000,5.780250672952000
-106.375210287917990,4.885907002055000
-106.801224842057000,4.753662752363000
-110.058818844564000,2.035513169176000
-111.150448355441990,2.932409456844000
-116.621702953702000,9.139530946657001
-116.589871561447000,9.122679033110000
-120.577520814443010,2.533227296957000
-120.313055116874000,2.521939126938000
-120.388847115567000,2.413895213907000
-120.319505499741000,2.352616576666000
-120.388847115567000,2.275211982255000
-121.622482838983000,2.794467803092000
-121.456385480143990,2.636433422837000
-121.507988543084000,2.644496401422000
-121.416070587221990,2.750927718736000
-121.372530502866000,2.754152910170000
-121.358017141414000,2.621920061385000
-121.345116375679000,2.638046018554000
-121.430583948674000,2.621920061385000
-121.483799607330990,2.612244487084000
-121.472511437313000,2.747702527302000
-121.532177478837000,2.704162442946000
-129.053760951187000,-11.540782683460000
-130.984647833958010,-11.859279488865001
-130.336042360449990,-11.912362289766000
-130.150252557296990,-11.859279488865001
-130.019204392572990,-11.784631800097999
-129.966121591671990,-11.758090399647999
-129.901426928073990,-11.721595974028000
-116.618126262991000,-4.022380082690000
-116.638032313329010,-4.125228009436000
-115.867243088138000,-2.052510518008000
-116.066925655589000,-1.691402323598000
-116.364583314547000,-1.823901971159000
-116.416836696684000,-1.799641472310000
-116.435498618876000,-1.791243607324000
-116.481220328246000,-3.108775314060000
-116.450428156629000,-3.072384565786000
-116.507347019314000,-2.726205909129000
-116.530674422054010,-2.770994522389000
